route_id,service_id,trip_id,route_long_name,route_type,origin_stop_id,destination_stop_id,n_stops,origin_stop_name,origin_stop_lat,origin_stop_lon,destination_stop_name,destination_stop_lat,destination_stop_lon,country,source,arrival_hh,departure_hh,departure_minutes,arrival_minutes,duration_minutes,is_night_trip
3927,70,141388,,2,363418,254599,14,Kamenz(Sachs),51.27378,14.092192,Dresden Hbf,51.04056,13.732035,DE,mobilitydatabase,4,3,224.0,281.0,57.0,True
3927,823,376531,,2,101332,178939,6,Bitterfeld,51.62286,12.31685,Halle(Saale)Hbf,51.47751,11.987085,DE,mobilitydatabase,22,21,1298.0,1320.0,22.0,True
3937,1331,1231597,,2,597729,487724,14,Backnang,48.942677,9.425989,Stuttgart Hbf,48.78478,9.182757,DE,mobilitydatabase,22,22,1323.0,1373.0,50.0,True
3937,1331,292029,,2,89515,487724,8,Marbach(Neckar),48.94371,9.264624,Stuttgart Hbf,48.78478,9.182757,DE,mobilitydatabase,24,23,1435.0,1463.0,28.0,True
3937,1331,563239,,2,597729,487724,12,Backnang,48.942677,9.425989,Stuttgart Hbf,48.78478,9.182757,DE,mobilitydatabase,23,23,1383.0,1433.0,50.0,True
3937,1331,877835,,2,89515,487724,8,Marbach(Neckar),48.94371,9.264624,Stuttgart Hbf,48.78478,9.182757,DE,mobilitydatabase,23,22,1375.0,1403.0,28.0,True
3937,1406,1381485,,2,89515,516919,13,Marbach(Neckar),48.94371,9.264624,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,5,5,325.0,358.0,33.0,True
3937,1425,220465,,2,597729,487724,12,Backnang,48.942677,9.425989,Stuttgart Hbf,48.78478,9.182757,DE,mobilitydatabase,23,23,1383.0,1433.0,50.0,True
3937,1425,877730,,2,89515,487724,8,Marbach(Neckar),48.94371,9.264624,Stuttgart Hbf,48.78478,9.182757,DE,mobilitydatabase,24,23,1435.0,1463.0,28.0,True
3937,1483,1467014,,2,516919,597729,17,Stuttgart Schwabstr.,48.770256,9.156959,Backnang,48.942677,9.425989,DE,mobilitydatabase,22,22,1322.0,1372.0,50.0,True
3937,1581,212448,,2,89515,516919,13,Marbach(Neckar),48.94371,9.264624,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,6,5,355.0,388.0,33.0,True
3937,1581,321268,,2,516919,89515,13,Stuttgart Schwabstr.,48.770256,9.156959,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,6,5,332.0,365.0,33.0,True
3937,1655,1479447,,2,516919,89515,13,Stuttgart Schwabstr.,48.770256,9.156959,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,22,21,1292.0,1325.0,33.0,True
3937,1800,1392893,,2,89515,516919,13,Marbach(Neckar),48.94371,9.264624,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,23,22,1375.0,1408.0,33.0,True
3937,1800,902894,,2,516919,89515,13,Stuttgart Schwabstr.,48.770256,9.156959,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,24,23,1412.0,1445.0,33.0,True
3937,2483,522560,,2,516919,606937,16,Stuttgart Schwabstr.,48.770256,9.156959,Burgstall(Murr),48.928646,9.369932,DE,mobilitydatabase,0,0,2.0,47.0,45.0,True
3937,2492,75229,,2,516919,89515,13,Stuttgart Schwabstr.,48.770256,9.156959,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,23,22,1352.0,1385.0,33.0,True
3937,2492,863575,,2,89515,516919,13,Marbach(Neckar),48.94371,9.264624,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,22,21,1315.0,1348.0,33.0,True
3937,2522,1405022,,2,487724,89515,8,Stuttgart Hbf,48.78478,9.182757,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,24,23,1418.0,1445.0,27.0,True
3937,2522,320973,,2,487724,597729,12,Stuttgart Hbf,48.78478,9.182757,Backnang,48.942677,9.425989,DE,mobilitydatabase,23,23,1388.0,1432.0,44.0,True
3937,255,1422894,,2,516919,89515,13,Stuttgart Schwabstr.,48.770256,9.156959,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,5,5,317.0,350.0,33.0,True
3937,255,348401,,2,516919,89515,13,Stuttgart Schwabstr.,48.770256,9.156959,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,6,5,347.0,380.0,33.0,True
3937,255,379776,,2,89515,516919,13,Marbach(Neckar),48.94371,9.264624,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,5,4,295.0,328.0,33.0,True
3937,255,793978,,2,89515,516919,13,Marbach(Neckar),48.94371,9.264624,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,4,3,235.0,268.0,33.0,True
3937,255,848792,,2,516919,597729,17,Stuttgart Schwabstr.,48.770256,9.156959,Backnang,48.942677,9.425989,DE,mobilitydatabase,6,5,332.0,382.0,50.0,True
3937,255,900974,,2,597729,516919,17,Backnang,48.942677,9.425989,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,6,5,333.0,388.0,55.0,True
3937,293,518083,,2,487724,89515,8,Stuttgart Hbf,48.78478,9.182757,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,1,1,68.0,95.0,27.0,True
3937,3019,262328,,2,487724,597729,12,Stuttgart Hbf,48.78478,9.182757,Backnang,48.942677,9.425989,DE,mobilitydatabase,0,0,8.0,52.0,44.0,True
3937,3019,522617,,2,487724,89515,8,Stuttgart Hbf,48.78478,9.182757,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,1,0,38.0,65.0,27.0,True
3937,3054,580331,,2,597729,516919,17,Backnang,48.942677,9.425989,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,22,22,1323.0,1378.0,55.0,True
3937,3054,766433,,2,516919,597729,17,Stuttgart Schwabstr.,48.770256,9.156959,Backnang,48.942677,9.425989,DE,mobilitydatabase,23,23,1382.0,1432.0,50.0,True
3937,3145,1088009,,2,89515,516919,13,Marbach(Neckar),48.94371,9.264624,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,1,1,85.0,118.0,33.0,True
3937,3145,118063,,2,516919,89515,13,Stuttgart Schwabstr.,48.770256,9.156959,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,5,5,302.0,335.0,33.0,True
3937,3145,1304414,,2,516919,89515,13,Stuttgart Schwabstr.,48.770256,9.156959,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,3,3,182.0,215.0,33.0,True
3937,3145,1329843,,2,89515,516919,13,Marbach(Neckar),48.94371,9.264624,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,0,0,25.0,58.0,33.0,True
3937,3145,1330152,,2,516919,89515,13,Stuttgart Schwabstr.,48.770256,9.156959,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,4,4,242.0,275.0,33.0,True
3937,3145,133283,,2,516919,89515,13,Stuttgart Schwabstr.,48.770256,9.156959,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,2,2,122.0,155.0,33.0,True
3937,3145,1446647,,2,89515,516919,13,Marbach(Neckar),48.94371,9.264624,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,4,4,265.0,298.0,33.0,True
3937,3145,645632,,2,89515,516919,13,Marbach(Neckar),48.94371,9.264624,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,3,3,205.0,238.0,33.0,True
3937,3145,698203,,2,89515,516919,13,Marbach(Neckar),48.94371,9.264624,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,2,2,145.0,178.0,33.0,True
3937,327,371006,,2,597729,516919,17,Backnang,48.942677,9.425989,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,5,5,303.0,358.0,55.0,True
3937,3328,580841,,2,597729,516919,17,Backnang,48.942677,9.425989,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,23,23,1383.0,1438.0,55.0,True
3937,3380,716790,,2,516919,597729,17,Stuttgart Schwabstr.,48.770256,9.156959,Backnang,48.942677,9.425989,DE,mobilitydatabase,0,0,2.0,52.0,50.0,True
3937,3413,1072285,,2,597729,487724,14,Backnang,48.942677,9.425989,Stuttgart Hbf,48.78478,9.182757,DE,mobilitydatabase,22,22,1323.0,1373.0,50.0,True
3937,3413,735887,,2,89515,487724,8,Marbach(Neckar),48.94371,9.264624,Stuttgart Hbf,48.78478,9.182757,DE,mobilitydatabase,23,22,1375.0,1403.0,28.0,True
3937,3514,1068694,,2,290115,597729,9,Ludwigsburg,48.89186,9.18542,Backnang,48.942677,9.425989,DE,mobilitydatabase,23,23,1404.0,1432.0,28.0,True
3937,3514,1384964,,2,290115,597729,9,Ludwigsburg,48.89186,9.18542,Backnang,48.942677,9.425989,DE,mobilitydatabase,22,22,1344.0,1372.0,28.0,True
3937,3514,1406610,,2,89515,290115,5,Marbach(Neckar),48.94371,9.264624,Ludwigsburg,48.89186,9.18542,DE,mobilitydatabase,23,22,1375.0,1386.0,11.0,True
3937,3514,206786,,2,290115,89515,5,Ludwigsburg,48.89186,9.18542,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,24,23,1434.0,1445.0,11.0,True
3937,3514,245987,,2,290115,89515,5,Ludwigsburg,48.89186,9.18542,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,23,22,1374.0,1385.0,11.0,True
3937,3514,247276,,2,89515,290115,5,Marbach(Neckar),48.94371,9.264624,Ludwigsburg,48.89186,9.18542,DE,mobilitydatabase,24,23,1435.0,1446.0,11.0,True
3937,3514,321820,,2,597729,290115,9,Backnang,48.942677,9.425989,Ludwigsburg,48.89186,9.18542,DE,mobilitydatabase,22,22,1323.0,1356.0,33.0,True
3937,3514,786711,,2,597729,290115,9,Backnang,48.942677,9.425989,Ludwigsburg,48.89186,9.18542,DE,mobilitydatabase,23,23,1383.0,1416.0,33.0,True
3937,3514,945684,,2,89515,290115,5,Marbach(Neckar),48.94371,9.264624,Ludwigsburg,48.89186,9.18542,DE,mobilitydatabase,22,21,1315.0,1326.0,11.0,True
3937,3631,1323643,,2,516919,89515,13,Stuttgart Schwabstr.,48.770256,9.156959,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,1,1,62.0,95.0,33.0,True
3937,3649,308977,,2,290115,89515,5,Ludwigsburg,48.89186,9.18542,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,1,1,84.0,95.0,11.0,True
3937,3649,696527,,2,290115,597729,9,Ludwigsburg,48.89186,9.18542,Backnang,48.942677,9.425989,DE,mobilitydatabase,0,0,24.0,52.0,28.0,True
3937,3649,829559,,2,290115,89515,5,Ludwigsburg,48.89186,9.18542,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,1,0,54.0,65.0,11.0,True
3937,3695,1113080,,2,89515,516919,13,Marbach(Neckar),48.94371,9.264624,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,24,23,1435.0,1468.0,33.0,True
3937,3804,251495,,2,516919,606937,16,Stuttgart Schwabstr.,48.770256,9.156959,Burgstall(Murr),48.928646,9.369932,DE,mobilitydatabase,22,22,1322.0,1367.0,45.0,True
3937,3804,346459,,2,516919,606937,16,Stuttgart Schwabstr.,48.770256,9.156959,Burgstall(Murr),48.928646,9.369932,DE,mobilitydatabase,23,23,1382.0,1427.0,45.0,True
3937,3804,844273,,2,606937,516919,16,Burgstall(Murr),48.928646,9.369932,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,23,23,1388.0,1438.0,50.0,True
3937,3804,908049,,2,606937,516919,16,Burgstall(Murr),48.928646,9.369932,Stuttgart Schwabstr.,48.770256,9.156959,DE,mobilitydatabase,22,22,1328.0,1378.0,50.0,True
3937,3919,672734,,2,516919,89515,13,Stuttgart Schwabstr.,48.770256,9.156959,Marbach(Neckar),48.94371,9.264624,DE,mobilitydatabase,1,0,32.0,65.0,33.0,True
3950,2201,202785,,2,79908,78604,2,Schweich(DB),49.831062,6.740335,Trier Hbf,49.756847,6.652453,DE,mobilitydatabase,22,22,1349.0,1360.0,11.0,True
3950,2857,1113904,,2,281335,78604,8,Koblenz Hbf,50.35093,7.588345,Trier Hbf,49.756847,6.652453,DE,mobilitydatabase,22,21,1279.0,1360.0,81.0,True
3950,3117,736255,,2,78604,281335,8,Trier Hbf,49.756847,6.652453,Koblenz Hbf,50.35093,7.588345,DE,mobilitydatabase,22,21,1291.0,1376.0,85.0,True
3950,3860,316165,,2,281335,78604,8,Koblenz Hbf,50.35093,7.588345,Trier Hbf,49.756847,6.652453,DE,mobilitydatabase,23,22,1339.0,1420.0,81.0,True
3950,647,1233130,,2,79908,78604,2,Schweich(DB),49.831062,6.740335,Trier Hbf,49.756847,6.652453,DE,mobilitydatabase,23,23,1409.0,1420.0,11.0,True
3964,1027,1232767,,2,126428,391728,14,München Hbf,48.140232,11.558335,Hof Hbf,50.307743,11.923067,DE,mobilitydatabase,23,19,1180.0,1402.0,222.0,True
3964,1153,1058870,,2,126428,230307,8,München Hbf,48.140232,11.558335,Regensburg Hbf,49.011673,12.099617,DE,mobilitydatabase,1,0,4.0,94.0,90.0,True
3964,1628,1256988,,2,391728,126428,10,Hof Hbf,50.307743,11.923067,München Hbf,48.140232,11.558335,DE,mobilitydatabase,8,4,278.0,501.0,223.0,True
3964,1655,1115407,,2,126428,391728,13,München Hbf,48.140232,11.558335,Hof Hbf,50.307743,11.923067,DE,mobilitydatabase,9,5,342.0,560.0,218.0,True
3964,1846,317071,,2,391728,126428,13,Hof Hbf,50.307743,11.923067,München Hbf,48.140232,11.558335,DE,mobilitydatabase,22,18,1120.0,1336.0,216.0,True
3964,1987,1063356,,2,391728,230307,6,Hof Hbf,50.307743,11.923067,Regensburg Hbf,49.011673,12.099617,DE,mobilitydatabase,22,20,1240.0,1358.0,118.0,True
3964,2004,360241,,2,126428,506611,11,München Hbf,48.140232,11.558335,Schwandorf,49.32638,12.103802,DE,mobilitydatabase,23,21,1302.0,1435.0,133.0,True
3964,2107,1461322,,2,391728,126428,11,Hof Hbf,50.307743,11.923067,München Hbf,48.140232,11.558335,DE,mobilitydatabase,8,4,278.0,501.0,223.0,True
3964,2107,600806,,2,126428,391728,14,München Hbf,48.140232,11.558335,Hof Hbf,50.307743,11.923067,DE,mobilitydatabase,23,19,1180.0,1402.0,222.0,True
3964,2201,249374,,2,126428,377918,4,München Hbf,48.140232,11.558335,Landshut(Bay)Hbf,48.547493,12.13593,DE,mobilitydatabase,22,21,1302.0,1348.0,46.0,True
3964,2201,446174,,2,230307,506611,4,Regensburg Hbf,49.011673,12.099617,Schwandorf,49.32638,12.103802,DE,mobilitydatabase,23,23,1402.0,1435.0,33.0,True
3964,2201,456906,,2,377918,126428,4,Landshut(Bay)Hbf,48.547493,12.13593,München Hbf,48.140232,11.558335,DE,mobilitydatabase,25,24,1470.0,1516.0,46.0,True
3964,2274,1083200,,2,391728,126428,13,Hof Hbf,50.307743,11.923067,München Hbf,48.140232,11.558335,DE,mobilitydatabase,24,20,1240.0,1471.0,231.0,True
3964,2274,1154604,,2,126428,262068,2,München Hbf,48.140232,11.558335,Freising,48.395195,11.744539,DE,mobilitydatabase,24,23,1431.0,1466.0,35.0,True
3964,2498,1124366,,2,126428,391728,14,München Hbf,48.140232,11.558335,Hof Hbf,50.307743,11.923067,DE,mobilitydatabase,23,19,1182.0,1402.0,220.0,True
3964,255,1050764,,2,126428,506611,11,München Hbf,48.140232,11.558335,Schwandorf,49.32638,12.103802,DE,mobilitydatabase,23,21,1302.0,1435.0,133.0,True
3964,255,19221,,2,506611,126428,11,Schwandorf,49.32638,12.103802,München Hbf,48.140232,11.558335,DE,mobilitydatabase,6,4,242.0,376.0,134.0,True
3964,255,420505,,2,230307,391728,8,Regensburg Hbf,49.011673,12.099617,Hof Hbf,50.307743,11.923067,DE,mobilitydatabase,7,5,314.0,440.0,126.0,True
3964,3141,610309,,2,377918,230307,5,Landshut(Bay)Hbf,48.547493,12.13593,Regensburg Hbf,49.011673,12.099617,DE,mobilitydatabase,1,0,52.0,94.0,42.0,True
3964,3145,49851,,2,230307,126428,8,Regensburg Hbf,49.011673,12.099617,München Hbf,48.140232,11.558335,DE,mobilitydatabase,6,4,285.0,376.0,91.0,True
3964,3667,692592,,2,126428,506611,11,München Hbf,48.140232,11.558335,Schwandorf,49.32638,12.103802,DE,mobilitydatabase,23,21,1263.0,1435.0,172.0,True
3964,3804,307094,,2,126428,377918,4,München Hbf,48.140232,11.558335,Landshut(Bay)Hbf,48.547493,12.13593,DE,mobilitydatabase,0,0,4.0,50.0,46.0,True
3964,3804,617880,,2,377918,126428,4,Landshut(Bay)Hbf,48.547493,12.13593,München Hbf,48.140232,11.558335,DE,mobilitydatabase,1,1,60.0,106.0,46.0,True
3964,3855,547280,,2,126428,391728,14,München Hbf,48.140232,11.558335,Hof Hbf,50.307743,11.923067,DE,mobilitydatabase,23,19,1182.0,1402.0,220.0,True
3964,3910,509039,,2,391728,377918,10,Hof Hbf,50.307743,11.923067,Landshut(Bay)Hbf,48.547493,12.13593,DE,mobilitydatabase,23,20,1240.0,1409.0,169.0,True
3964,3956,928421,,2,391728,126428,11,Hof Hbf,50.307743,11.923067,München Hbf,48.140232,11.558335,DE,mobilitydatabase,22,18,1120.0,1339.0,219.0,True
3964,57,82066,,2,126428,391728,14,München Hbf,48.140232,11.558335,Hof Hbf,50.307743,11.923067,DE,mobilitydatabase,23,19,1182.0,1402.0,220.0,True
3964,727,589500,,2,391728,126428,13,Hof Hbf,50.307743,11.923067,München Hbf,48.140232,11.558335,DE,mobilitydatabase,24,20,1240.0,1461.0,221.0,True
3964,954,1465211,,2,262068,230307,7,Freising,48.395195,11.744539,Regensburg Hbf,49.011673,12.099617,DE,mobilitydatabase,1,0,28.0,94.0,66.0,True
3997,1027,106085,,2,634181,230307,8,Plattling,48.779617,12.86394,Regensburg Hbf,49.011673,12.099617,DE,mobilitydatabase,6,5,358.0,403.0,45.0,True
3997,1027,638740,,2,634181,230307,8,Plattling,48.779617,12.86394,Regensburg Hbf,49.011673,12.099617,DE,mobilitydatabase,5,4,290.0,334.0,44.0,True
3997,1628,712028,,2,119856,634181,18,Nürnberg Hbf,49.445618,11.082989,Plattling,48.779617,12.86394,DE,mobilitydatabase,7,5,348.0,460.0,112.0,True
3997,1628,847193,,2,610575,119856,10,Straubing,48.87698,12.574094,Nürnberg Hbf,49.445618,11.082989,DE,mobilitydatabase,6,5,317.0,407.0,90.0,True
3997,1829,829715,,2,230307,634181,8,Regensburg Hbf,49.011673,12.099617,Plattling,48.779617,12.86394,DE,mobilitydatabase,0,0,14.0,56.0,42.0,True
3997,1846,268976,,2,119856,634181,10,Nürnberg Hbf,49.445618,11.082989,Plattling,48.779617,12.86394,DE,mobilitydatabase,22,21,1271.0,1372.0,101.0,True
3997,1846,42853,,2,119856,634181,13,Nürnberg Hbf,49.445618,11.082989,Plattling,48.779617,12.86394,DE,mobilitydatabase,24,23,1391.0,1496.0,105.0,True
3997,1846,740171,,2,230307,119856,14,Regensburg Hbf,49.011673,12.099617,Nürnberg Hbf,49.445618,11.082989,DE,mobilitydatabase,24,23,1412.0,1486.0,74.0,True
3997,1846,964816,,2,634181,119856,12,Plattling,48.779617,12.86394,Nürnberg Hbf,49.445618,11.082989,DE,mobilitydatabase,22,21,1266.0,1370.0,104.0,True
3997,2107,325855,,2,610575,230307,6,Straubing,48.87698,12.574094,Regensburg Hbf,49.011673,12.099617,DE,mobilitydatabase,5,5,317.0,344.0,27.0,True
3997,3720,1010038,,2,119856,230307,14,Nürnberg Hbf,49.445618,11.082989,Regensburg Hbf,49.011673,12.099617,DE,mobilitydatabase,1,0,11.0,84.0,73.0,True
3997,3956,292736,,2,230307,634181,8,Regensburg Hbf,49.011673,12.099617,Plattling,48.779617,12.86394,DE,mobilitydatabase,22,22,1330.0,1372.0,42.0,True
3997,57,185380,,2,634181,119856,21,Plattling,48.779617,12.86394,Nürnberg Hbf,49.445618,11.082989,DE,mobilitydatabase,6,4,290.0,407.0,117.0,True
3997,57,220816,,2,634181,119856,12,Plattling,48.779617,12.86394,Nürnberg Hbf,49.445618,11.082989,DE,mobilitydatabase,7,5,358.0,467.0,109.0,True
4023,1655,264021,,2,192061,145119,11,Lichtenfels,50.146454,11.059472,Bayreuth Hbf,49.949615,11.579985,DE,mobilitydatabase,23,22,1329.0,1384.0,55.0,True
4023,255,1404027,,2,280513,653899,20,Pegnitz,49.75871,11.547597,Bamberg,49.90076,10.899489,DE,mobilitydatabase,7,5,327.0,434.0,107.0,True
4023,3145,15430,,2,145119,653899,14,Bayreuth Hbf,49.949615,11.579985,Bamberg,49.90076,10.899489,DE,mobilitydatabase,7,5,349.0,434.0,85.0,True
4043,1331,1137199,,2,533407,341360,9,Nienburg(Weser),52.645363,9.2179,Bielefeld Hbf,52.029263,8.532722,DE,mobilitydatabase,22,20,1254.0,1335.0,81.0,True
4043,1655,1210400,,2,341360,93641,6,Bielefeld Hbf,52.029263,8.532722,"Minden, Kaiserstraße",52.289368,8.927862,DE,mobilitydatabase,23,23,1404.0,1437.0,33.0,True
4043,1655,627567,,2,93641,341360,7,"Minden, Kaiserstraße",52.289368,8.927862,Bielefeld Hbf,52.029263,8.532722,DE,mobilitydatabase,0,0,10.0,50.0,40.0,True
4043,255,1189779,,2,341360,533407,9,Bielefeld Hbf,52.029263,8.532722,Nienburg(Weser),52.645363,9.2179,DE,mobilitydatabase,6,5,324.0,409.0,85.0,True
4043,3145,1326684,,2,341360,93641,7,Bielefeld Hbf,52.029263,8.532722,"Minden, Kaiserstraße",52.289368,8.927862,DE,mobilitydatabase,2,2,120.0,155.0,35.0,True
4043,3286,980574,,2,533407,341360,9,Nienburg(Weser),52.645363,9.2179,Bielefeld Hbf,52.029263,8.532722,DE,mobilitydatabase,22,21,1269.0,1356.0,87.0,True
4054,1628,1350237,,2,620613,104298,6,Hennigsdorf(b Berlin),52.638504,13.20551,Kremmen,52.75333,13.04007,DE,mobilitydatabase,4,4,253.0,274.0,21.0,True
4054,1628,456904,,2,104298,620613,6,Kremmen,52.75333,13.04007,Hennigsdorf(b Berlin),52.638504,13.20551,DE,mobilitydatabase,6,5,342.0,364.0,22.0,True
4054,1628,640689,,2,620613,104298,6,Hennigsdorf(b Berlin),52.638504,13.20551,Kremmen,52.75333,13.04007,DE,mobilitydatabase,5,5,313.0,334.0,21.0,True
4054,1686,660948,,2,104298,656889,6,Kremmen,52.75333,13.04007,Hennigsdorf(b Berlin),52.638535,13.205695,DE,mobilitydatabase,22,21,1302.0,1324.0,22.0,True
4054,2107,1081987,,2,620613,26572,2,Hennigsdorf(b Berlin),52.638504,13.20551,Velten(Mark),52.68489,13.172034,DE,mobilitydatabase,5,5,342.0,348.0,6.0,True
4054,2107,1115509,,2,104298,620613,6,Kremmen,52.75333,13.04007,Hennigsdorf(b Berlin),52.638504,13.20551,DE,mobilitydatabase,5,5,312.0,338.0,26.0,True
4054,2107,278570,,2,620613,104298,6,Hennigsdorf(b Berlin),52.638504,13.20551,Kremmen,52.75333,13.04007,DE,mobilitydatabase,5,5,317.0,343.0,26.0,True
4054,2107,883520,,2,620613,104298,6,Hennigsdorf(b Berlin),52.638504,13.20551,Kremmen,52.75333,13.04007,DE,mobilitydatabase,4,4,265.0,286.0,21.0,True
4054,2440,771391,,2,104298,620613,6,Kremmen,52.75333,13.04007,Hennigsdorf(b Berlin),52.638504,13.20551,DE,mobilitydatabase,22,21,1302.0,1324.0,22.0,True
4054,3592,177497,,2,104298,620613,6,Kremmen,52.75333,13.04007,Hennigsdorf(b Berlin),52.638504,13.20551,DE,mobilitydatabase,23,22,1362.0,1384.0,22.0,True
4054,870,173398,,2,104298,620613,6,Kremmen,52.75333,13.04007,Hennigsdorf(b Berlin),52.638504,13.20551,DE,mobilitydatabase,22,22,1330.0,1352.0,22.0,True
4072,1581,1360944,,2,366945,208315,11,Alzey,49.7502,8.109749,Mainz Hbf,50.001118,8.25872,DE,mobilitydatabase,4,4,248.0,294.0,46.0,True
4072,1581,1412970,,2,366945,208315,11,Alzey,49.7502,8.109749,Mainz Hbf,50.001118,8.25872,DE,mobilitydatabase,6,5,344.0,393.0,49.0,True
4072,1581,46907,,2,208315,489108,15,Mainz Hbf,50.001118,8.25872,Kirchheimbolanden,49.668545,8.016526,DE,mobilitydatabase,25,24,1460.0,1525.0,65.0,True
4072,1655,240473,,2,489108,208315,15,Kirchheimbolanden,49.668545,8.016526,Mainz Hbf,50.001118,8.25872,DE,mobilitydatabase,22,21,1303.0,1373.0,70.0,True
4072,1655,440231,,2,208315,489108,15,Mainz Hbf,50.001118,8.25872,Kirchheimbolanden,49.668545,8.016526,DE,mobilitydatabase,23,22,1330.0,1399.0,69.0,True
4072,1655,871605,,2,366945,208315,11,Alzey,49.7502,8.109749,Mainz Hbf,50.001118,8.25872,DE,mobilitydatabase,23,23,1388.0,1433.0,45.0,True
4072,1655,897239,,2,208315,366945,11,Mainz Hbf,50.001118,8.25872,Alzey,49.7502,8.109749,DE,mobilitydatabase,23,23,1390.0,1436.0,46.0,True
4072,189,1363707,,2,208315,366945,11,Mainz Hbf,50.001118,8.25872,Alzey,49.7502,8.109749,DE,mobilitydatabase,24,24,1450.0,1494.0,44.0,True
4072,2527,1323998,,2,208315,366945,11,Mainz Hbf,50.001118,8.25872,Alzey,49.7502,8.109749,DE,mobilitydatabase,26,25,1540.0,1584.0,44.0,True
4072,2527,1484792,,2,366945,208315,11,Alzey,49.7502,8.109749,Mainz Hbf,50.001118,8.25872,DE,mobilitydatabase,25,24,1476.0,1522.0,46.0,True
4072,2527,352748,,2,208315,366945,11,Mainz Hbf,50.001118,8.25872,Alzey,49.7502,8.109749,DE,mobilitydatabase,27,27,1630.0,1674.0,44.0,True
4072,255,1265953,,2,366945,208315,11,Alzey,49.7502,8.109749,Mainz Hbf,50.001118,8.25872,DE,mobilitydatabase,5,4,278.0,324.0,46.0,True
4072,255,149528,,2,366945,208315,11,Alzey,49.7502,8.109749,Mainz Hbf,50.001118,8.25872,DE,mobilitydatabase,4,4,248.0,294.0,46.0,True
4072,2685,939898,,2,489108,208315,15,Kirchheimbolanden,49.668545,8.016526,Mainz Hbf,50.001118,8.25872,DE,mobilitydatabase,6,5,321.0,393.0,72.0,True
4072,3262,830843,,2,489108,47910,20,Kirchheimbolanden,49.668545,8.016526,Frankfurt(Main)Hbf,50.10668,8.662828,DE,mobilitydatabase,7,5,321.0,440.0,119.0,True
4072,327,532420,,2,208315,333752,16,Mainz Hbf,50.001118,8.25872,Worms Hbf,49.63494,8.356448,DE,mobilitydatabase,7,5,330.0,426.0,96.0,True
4072,327,585423,,2,208315,489108,14,Mainz Hbf,50.001118,8.25872,Kirchheimbolanden,49.668545,8.016526,DE,mobilitydatabase,6,5,307.0,397.0,90.0,True
4072,327,666455,,2,366945,208315,11,Alzey,49.7502,8.109749,Mainz Hbf,50.001118,8.25872,DE,mobilitydatabase,5,5,307.0,354.0,47.0,True
4072,399,855347,,2,208315,366945,11,Mainz Hbf,50.001118,8.25872,Alzey,49.7502,8.109749,DE,mobilitydatabase,25,24,1460.0,1504.0,44.0,True
4108,1581,1360413,,2,245957,139411,11,Höxter-Ottbergen,51.71099,9.304909,Göttingen,51.536587,9.925826,DE,mobilitydatabase,6,5,345.0,414.0,69.0,True
4108,1581,9538,,2,177558,213947,9,Paderborn Hbf,51.71298,8.740505,Bodenfelde,51.637238,9.561501,DE,mobilitydatabase,6,5,353.0,417.0,64.0,True
4108,1942,577577,,2,133654,245957,11,Göttingen,51.536682,9.926424,Höxter-Ottbergen,51.71099,9.304909,DE,mobilitydatabase,22,21,1275.0,1345.0,70.0,True
